,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
479,Belmont Cragin,41.92802000000006,-87.75383999999997,La Chilangueada,41.923815000000005,-87.754954,Mexican Restaurant
480,Belmont Cragin,41.92802000000006,-87.75383999999997,La Azteca,41.923947,-87.751625,Mexican Restaurant
481,Belmont Cragin,41.92802000000006,-87.75383999999997,Mr. Pollo,41.931621,-87.757372,South American Restaurant
482,Hermosa,41.928480000000036,-87.73423999999994,Cozy Corner Restaurant & Pancake House,41.9318801557345,-87.7366549528091,Diner
483,Hermosa,41.928480000000036,-87.73423999999994,Ponce,41.924446441920445,-87.73471070850502,Latin American Restaurant
484,Hermosa,41.928480000000036,-87.73423999999994,El Taconazo jr.,41.92431953763207,-87.73231745763614,Mexican Restaurant
485,Hermosa,41.928480000000036,-87.73423999999994,Aldi,41.928671990773495,-87.72877194802277,Supermarket
486,Hermosa,41.928480000000036,-87.73423999999994,Kelvyn Park,41.92533085484507,-87.73682146475628,Park
487,Hermosa,41.928480000000036,-87.73423999999994,Macy's,41.931542400917,-87.7345060295737,Department Store
488,Hermosa,41.928480000000036,-87.73423999999994,Dollar Tree,41.9316470588235,-87.7381979411765,Discount Store
489,Hermosa,41.928480000000036,-87.73423999999994,Workshop 4200,41.931864,-87.732803,Art Gallery
490,Hermosa,41.928480000000036,-87.73423999999994,WholesomeStudio-b3,41.931874362502576,-87.73273087743193,Recording Studio
491,Hermosa,41.928480000000036,-87.73423999999994,PLS Loan Store,41.9317441035718,-87.73692840762635,Check Cashing Service
492,Hermosa,41.928480000000036,-87.73423999999994,Mariscos Nayarit,41.924606,-87.734963,Seafood Restaurant
493,Hermosa,41.928480000000036,-87.73423999999994,Tacotlan,41.924556,-87.734672,Mexican Restaurant
494,Hermosa,41.928480000000036,-87.73423999999994,Spex,41.931871,-87.737602,Optical Shop
495,Hermosa,41.928480000000036,-87.73423999999994,ClimateGuard Windows & Doors - Factory Showroom,41.929087,-87.728505,Construction & Landscaping
496,Hermosa,41.928480000000036,-87.73423999999994,CTA Bus Stop 1313,41.92434749552577,-87.73236118241668,Bus Station
497,Hermosa,41.928480000000036,-87.73423999999994,Daddy's Pizza,41.9242352735318,-87.73239524421416,Pizza Place
498,Avondale,41.93925000000007,-87.71124999999995,Joong Boo Market,41.94197585567613,-87.71219065299127,Supermarket
499,Avondale,41.93925000000007,-87.71124999999995,Belmont Snack Shop,41.93920081145226,-87.71286839000037,Diner
500,Avondale,41.93925000000007,-87.71124999999995,ALDI,41.9397997,-87.7113583,Grocery Store
501,Avondale,41.93925000000007,-87.71124999999995,Revolution Brewing,41.94222346967773,-87.70821031484117,Brewery
502,Avondale,41.93925000000007,-87.71124999999995,Five Below,41.93958889355657,-87.71178455092621,Discount Store
503,Avondale,41.93925000000007,-87.71124999999995,Walgreens,41.9394332,-87.7137672,Pharmacy
504,Avondale,41.93925000000007,-87.71124999999995,The Salsa Truck,41.940090333547246,-87.7081762870846,Food Truck
505,Avondale,41.93925000000007,-87.71124999999995,중부시장,41.94193521253296,-87.71222938949478,Korean Restaurant
506,Avondale,41.93925000000007,-87.71124999999995,Subway,41.939004381336105,-87.71143410166962,Sandwich Place
507,Avondale,41.93925000000007,-87.71124999999995,Bruges Brothers,41.938483031066376,-87.70646822249142,Food Truck
508,Avondale,41.93925000000007,-87.71124999999995,Late Bar,41.93932961491168,-87.71625286284103,Bar
509,Avondale,41.93925000000007,-87.71124999999995,Arabesque Dance & Fitness,41.939581,-87.70583,Dance Studio
510,Avondale,41.93925000000007,-87.71124999999995,Dunkin',41.940010662645314,-87.71292095611938,Donut Shop
511,Avondale,41.93925000000007,-87.71124999999995,Eat First #1 Chinese Restaurant,41.93915664277202,-87.71163878705936,Chinese Restaurant
512,Avondale,41.93925000000007,-87.71124999999995,Redbox,41.93953569876701,-87.71347397166095,Video Store
513,Avondale,41.93925000000007,-87.71124999999995,XSport Fitness Express,41.9390968,-87.709205,Gym
514,Avondale,41.93925000000007,-87.71124999999995,Avondale Park,41.94117500553986,-87.71533021461643,Park
515,Avondale,41.93925000000007,-87.71124999999995,Mic Duck's,41.93913552736574,-87.71266635850154,Hot Dog Joint
516,Avondale,41.93925000000007,-87.71124999999995,U-Haul Moving & Storage of Avondale,41.94118491367014,-87.70865229954757,Storage Facility
517,Avondale,41.93925000000007,-87.71124999999995,Buffet Castle,41.939423033547,-87.71193270957747,Chinese Restaurant
518,Avondale,41.93925000000007,-87.71124999999995,Enterprise Rent-A-Car,41.9363769633641,-87.70720056709052,Rental Car Location
519,Avondale,41.93925000000007,-87.71124999999995,Best Buy,41.940136,-87.71183,Electronics Store
520,Avondale,41.93925000000007,-87.71124999999995,CTA - Belmont (Blue),41.94104317106607,-87.71311469356752,Train Station
521,Avondale,41.93925000000007,-87.71124999999995,Discovery Clothing,41.939380455698334,-87.71227990784641,Women's Store
522,Avondale,41.93925000000007,-87.71124999999995,CTA Bus Stop 7860,41.93931975947382,-87.70718032483198,Bus Station
523,Avondale,41.93925000000007,-87.71124999999995,Cta Bus Stop 11268 (Kimball & Dawson Northbound),41.935826834536634,-87.71239084212131,Bus Station
524,Avondale,41.93925000000007,-87.71124999999995,Avondale Soccer Field,41.93569995677383,-87.70868479371224,Soccer Field
525,Avondale,41.93925000000007,-87.71124999999995,CTA Bus Stop 7861,41.93923833022132,-87.70533800125122,Bus Line
526,Logan Square,41.923280000000034,-87.69809999999995,Revolution Brewing,41.92351901421027,-87.6983077980324,Brewery
527,Logan Square,41.923280000000034,-87.69809999999995,The Boiler Room,41.922195414790686,-87.69745604833345,Pizza Place
528,Logan Square,41.923280000000034,-87.69809999999995,Gaslight Coffee Roasters,41.92465548175251,-87.69997768031347,Coffee Shop
529,Logan Square,41.923280000000034,-87.69809999999995,Colectivo Coffee,41.92214116207241,-87.69598213892174,Café
530,Logan Square,41.923280000000034,-87.69809999999995,Pretty Cool Ice Cream,41.92437141106168,-87.6973969458242,Ice Cream Shop
531,Logan Square,41.923280000000034,-87.69809999999995,Chicago Diner,41.923785,-87.698497,Vegetarian / Vegan Restaurant
532,Logan Square,41.923280000000034,-87.69809999999995,Taquería Moran,41.922532513141135,-87.69731892314704,Mexican Restaurant
533,Logan Square,41.923280000000034,-87.69809999999995,Cozy Corner Diner & Pancake House,41.92245209658647,-87.69707491286555,Diner
534,Logan Square,41.923280000000034,-87.69809999999995,The Heavy Feather,41.924085417814815,-87.69912596614381,Cocktail Bar
535,Logan Square,41.923280000000034,-87.69809999999995,Steel Petal Press,41.92343279424743,-87.69816095624856,Print Shop
536,Logan Square,41.923280000000034,-87.69809999999995,Tula Yoga,41.92337697450634,-87.69833516921521,Yoga Studio
537,Logan Square,41.923280000000034,-87.69809999999995,Vas Foremost Liquors,41.922996370503355,-87.697492505332,Liquor Store
538,Logan Square,41.923280000000034,-87.69809999999995,Spilt Milk,41.92497645662053,-87.69732094018653,Cocktail Bar
539,Logan Square,41.923280000000034,-87.69809999999995,The Radler,41.924446583278645,-87.69962813396022,German Restaurant
540,Logan Square,41.923280000000034,-87.69809999999995,Emporium Arcade Bar,41.92436542760579,-87.69930684179411,Arcade
541,Logan Square,41.923280000000034,-87.69809999999995,El Nandu Restaurant,41.92473031752092,-87.69623601470596,Argentinian Restaurant
542,Logan Square,41.923280000000034,-87.69809999999995,The Whistler,41.925258610300354,-87.70107773503231,Cocktail Bar
543,Logan Square,41.923280000000034,-87.69809999999995,Galerie F,41.925193,-87.70079,Art Gallery
544,Logan Square,41.923280000000034,-87.69809999999995,Cafe Mustache,41.92320171805185,-87.69778335405806,Coffee Shop
545,Logan Square,41.923280000000034,-87.69809999999995,Haas Park,41.925112975674175,-87.69597955516822,Playground
546,Logan Square,41.923280000000034,-87.69809999999995,Miko's Italian Ice,41.92268664350419,-87.70226892044886,Ice Cream Shop
547,Logan Square,41.923280000000034,-87.69809999999995,Greetings from Chicago Mural,41.92128723756178,-87.69492030143738,Street Art
548,Logan Square,41.923280000000034,-87.69809999999995,Don Chema Restaurant,41.92374476892453,-87.69721608954833,Mexican Restaurant
549,Logan Square,41.923280000000034,-87.69809999999995,Slippery Slope,41.92406565245028,-87.69912748897728,Nightclub
550,Logan Square,41.923280000000034,-87.69809999999995,Golden Teardrops,41.919626670711644,-87.6971505500314,Cocktail Bar
551,Logan Square,41.923280000000034,-87.69809999999995,The Pink Squirrel,41.92508347782929,-87.70103193768871,Cocktail Bar
552,Logan Square,41.923280000000034,-87.69809999999995,Paulie Gee's,41.925792484079096,-87.70203585614853,Pizza Place
553,Logan Square,41.923280000000034,-87.69809999999995,The Whale Chicago,41.925545,-87.70111999999999,Restaurant
554,Logan Square,41.923280000000034,-87.69809999999995,Threads Etc Resale,41.923600043199365,-87.69828891180846,Thrift / Vintage Store
555,Logan Square,41.923280000000034,-87.69809999999995,Estereo,41.925778171830075,-87.70221144472752,Lounge
556,Logan Square,41.923280000000034,-87.69809999999995,Lonesome Rose,41.91958599722102,-87.69716594306196,Mexican Restaurant
557,Logan Square,41.923280000000034,-87.69809999999995,Bang Bang Pie Shop,41.91901396975405,-87.69717275730295,Pie Shop
558,Logan Square,41.923280000000034,-87.69809999999995,Nakama Toys,41.926818,-87.697807,Toy / Game Store
559,Logan Square,41.923280000000034,-87.69809999999995,Palmer Square Running Path,41.92305161293518,-87.70236860545799,Track
560,Logan Square,41.923280000000034,-87.69809999999995,Palmer Square Park,41.921175913774476,-87.70334542571072,Park
561,Logan Square,41.923280000000034,-87.69809999999995,Masada,41.921994378701974,-87.6974575242601,Middle Eastern Restaurant
562,Logan Square,41.923280000000034,-87.69809999999995,Deadbolt Bar,41.92504317529008,-87.70096644363193,Bar
563,Logan Square,41.923280000000034,-87.69809999999995,Bob Inn,41.92480824132515,-87.69276369904092,Bar
564,Logan Square,41.923280000000034,-87.69809999999995,East Room,41.92400080293525,-87.69932223241119,Cocktail Bar
565,Logan Square,41.923280000000034,-87.69809999999995,Good Fortune,41.927535,-87.69783000000001,Restaurant
566,Logan Square,41.923280000000034,-87.69809999999995,4 Suyos,41.924761464382115,-87.69600999607158,Peruvian Restaurant
567,Logan Square,41.923280000000034,-87.69809999999995,Serai,41.920620809773574,-87.69354611485701,Malay Restaurant
568,Logan Square,41.923280000000034,-87.69809999999995,Furious Spoon,41.92491579778733,-87.70081090815631,Ramen Restaurant
569,Logan Square,41.923280000000034,-87.69809999999995,Tropi Cuba,41.92250019999999,-87.70242420000001,Caribbean Restaurant
570,Logan Square,41.923280000000034,-87.69809999999995,Innjoy Logan square,41.920739577287094,-87.69394609875148,Bar
571,Logan Square,41.923280000000034,-87.69809999999995,Logan Bar & Grill,41.922666567586944,-87.69730140629048,Bar
572,Logan Square,41.923280000000034,-87.69809999999995,Fireside Bowl,41.92495760463575,-87.69439466184836,Bowling Alley
573,Logan Square,41.923280000000034,-87.69809999999995,The Black Lion Tavern,41.9255489139923,-87.70189391961682,Bar
574,Logan Square,41.923280000000034,-87.69809999999995,Family Dollar,41.921782603485546,-87.69586603444382,Discount Store
575,Logan Square,41.923280000000034,-87.69809999999995,The Native,41.925191991025784,-87.7009575651529,Bar
576,Humboldt park,41.89907000000005,-87.71946999999994,Central Park Produce,41.90255557289064,-87.71679009398397,Grocery Store
577,Humboldt park,41.89907000000005,-87.71946999999994,Dunkin',41.902367145094225,-87.71704582663213,Donut Shop
578,Humboldt park,41.89907000000005,-87.71946999999994,Kelly Hall YMCA,41.896081,-87.72156700000001,Recreation Center
579,Humboldt park,41.89907000000005,-87.71946999999994,Whale Fish Shrimp & Chicken,41.895732,-87.71651,Seafood Restaurant
580,Humboldt park,41.89907000000005,-87.71946999999994,Grand Park,41.90136670892966,-87.71486520767212,Park
581,West Town,41.893290000000036,-87.65742999999998,Vinnie's Sub Shop,41.891096921488796,-87.657731582912,Sandwich Place
582,West Town,41.893290000000036,-87.65742999999998,Bari,41.89117781715653,-87.6556284832498,Sandwich Place
583,West Town,41.893290000000036,-87.65742999999998,Two,41.891199018804656,-87.65598134229593,New American Restaurant
584,West Town,41.893290000000036,-87.65742999999998,D'Amato's Bakery,41.89118476449167,-87.65571570387274,Bakery
585,West Town,41.893290000000036,-87.65742999999998,Butterfly Sushi Bar,41.89111455552209,-87.65629700981277,Sushi Restaurant
586,West Town,41.893290000000036,-87.65742999999998,Coalfire,41.89100033997468,-87.65975130944584,Pizza Place
587,West Town,41.893290000000036,-87.65742999999998,Twisted Spoke,41.89131457270383,-87.65879264568085,Burger Joint
588,West Town,41.893290000000036,-87.65742999999998,Taqueria El Jardin,41.894439885739864,-87.65985971598933,Taco Place
589,West Town,41.893290000000036,-87.65742999999998,Steves Flower market,41.89130603865242,-87.6538995692134,Flower Shop
590,West Town,41.893290000000036,-87.65742999999998,Moksha Yoga,41.894607868355244,-87.65374289664871,Yoga Studio
591,West Town,41.893290000000036,-87.65742999999998,Big Shoulders Coffee,41.89626733460689,-87.65541619362824,Coffee Shop
592,West Town,41.893290000000036,-87.65742999999998,The Matchbox,41.89581983914055,-87.65492877825339,Bar
593,West Town,41.893290000000036,-87.65742999999998,Nini's Deli,41.892424227559026,-87.66223418847832,Deli / Bodega
594,West Town,41.893290000000036,-87.65742999999998,Tsukiji Fish Market,41.89117235905611,-87.65681221155661,Japanese Restaurant
595,West Town,41.893290000000036,-87.65742999999998,Aberdeen Tap,41.890116943440866,-87.65476806055644,Pub
596,West Town,41.893290000000036,-87.65742999999998,Tempesta Market,41.89112512615622,-87.66183315307316,Deli / Bodega
597,West Town,41.893290000000036,-87.65742999999998,Jimmy John's,41.89138919792784,-87.65895684211011,Sandwich Place
598,West Town,41.893290000000036,-87.65742999999998,Flame Of The Millenium Sculpture,41.892575798089766,-87.65316845200084,Sculpture Garden
599,West Town,41.893290000000036,-87.65742999999998,Field Notes Midwest Headquarters,41.88899113521213,-87.65682869490584,Stationery Store
600,West Town,41.893290000000036,-87.65742999999998,The UPS Store,41.8916852,-87.659181,Shipping Store
601,West Town,41.893290000000036,-87.65742999999998,Chicago Dramatists,41.896149563138025,-87.65546100684321,Theater
602,West Town,41.893290000000036,-87.65742999999998,Green Grocer Chicago,41.89106375410964,-87.66247327838042,Grocery Store
603,West Town,41.893290000000036,-87.65742999999998,Terry's Toffee,41.89114589373539,-87.65541191644583,Candy Store
604,West Town,41.893290000000036,-87.65742999999998,D'Agostino's Pizza and Pub River West,41.895711537040874,-87.65506823439885,Pizza Place
605,West Town,41.893290000000036,-87.65742999999998,G&O Chicago,41.89065413381943,-87.6592324965337,Bar
606,West Town,41.893290000000036,-87.65742999999998,Sana Vita Studio Pilates and Yoga,41.890819,-87.661162,Yoga Studio
607,West Town,41.893290000000036,-87.65742999999998,Vajra,41.895941,-87.660567,Indian Restaurant
608,West Town,41.893290000000036,-87.65742999999998,Windy City Cafe,41.89626041682707,-87.65507579037781,Breakfast Spot
609,West Town,41.893290000000036,-87.65742999999998,Pie-Eyed Pizzeria,41.89632224659353,-87.65564454862668,Pizza Place
610,West Town,41.893290000000036,-87.65742999999998,Starbucks,41.891655,-87.65897,Coffee Shop
611,West Town,41.893290000000036,-87.65742999999998,Bella Notte Ristorante,41.891107148771674,-87.66198030930336,Italian Restaurant
612,West Town,41.893290000000036,-87.65742999999998,Burger Baron,41.89107070753479,-87.6621283768156,Burger Joint
613,West Town,41.893290000000036,-87.65742999999998,The Irish Nobleman,41.8934805238537,-87.66223665437008,Pub
614,West Town,41.893290000000036,-87.65742999999998,Sushi X,41.896331061601764,-87.65653553414658,Sushi Restaurant
615,West Town,41.893290000000036,-87.65742999999998,439 Club,41.890178,-87.65954196453094,Bar
616,West Town,41.893290000000036,-87.65742999999998,Gelato Greco,41.896526,-87.654785,Dessert Shop
617,West Town,41.893290000000036,-87.65742999999998,CVS pharmacy,41.89620752152691,-87.65419195030647,Pharmacy
618,West Town,41.893290000000036,-87.65742999999998,Ogden Exit,41.894577846767035,-87.65858768324763,Scenic Lookout
619,West Town,41.893290000000036,-87.65742999999998,Subway,41.895928115267466,-87.65528074043561,Sandwich Place
620,West Town,41.893290000000036,-87.65742999999998,Chicago Dramatisists,41.8960382974621,-87.65537466559373,Indie Theater
621,West Town,41.893290000000036,-87.65742999999998,CTA Bus Stop 561,41.89624774682065,-87.65572489305069,Bus Station
622,West Town,41.893290000000036,-87.65742999999998,EJ Sushi,41.89104515029996,-87.66256487187951,Sushi Restaurant
623,West Town,41.893290000000036,-87.65742999999998,West Town Pilates,41.89627719902446,-87.65523015705239,Pilates Studio
624,West Town,41.893290000000036,-87.65742999999998,CTA Bus Stop 617,41.89630354001046,-87.6549496268964,Bus Station
625,West Town,41.893290000000036,-87.65742999999998,Dunkin',41.896434766853496,-87.65545643037399,Donut Shop
626,Austin,41.88775000000004,-87.76362999999998,Dunkin',41.88735970514373,-87.76525119679047,Donut Shop
627,Austin,41.88775000000004,-87.76362999999998,Prestige Liquors,41.88698,-87.7647,Liquor Store
628,Austin,41.88775000000004,-87.76362999999998,Shine King,41.88693443214659,-87.76525059603196,Shoe Repair
629,Austin,41.88775000000004,-87.76362999999998,Levin Park,41.887806016578566,-87.76172876358032,Park
630,Austin,41.88775000000004,-87.76362999999998,CTA Bus Stop 11583,41.88708717161889,-87.76497960090637,Bus Station
631,Austin,41.88775000000004,-87.76362999999998,Austin Town Hall Park,41.88807425831326,-87.76544340856417,Park
632,Austin,41.88775000000004,-87.76362999999998,Prestige Food,41.8870539917,-87.7650687844,Grocery Store
633,Austin,41.88775000000004,-87.76362999999998,Central Ave & Lake St,41.88771400094925,-87.76507820549574,Intersection
634,Austin,41.88775000000004,-87.76362999999998,CTA Bus Stop 11584,41.887406810740295,-87.76539363943724,Bus Station
635,Austin,41.88775000000004,-87.76362999999998,Jack's Famous Wings,41.88698,-87.7647,Wings Joint
636,Austin,41.88775000000004,-87.76362999999998,YMCA,41.88937477695343,-87.76485791086438,Gym
637,Austin,41.88775000000004,-87.76362999999998,CTA - Central,41.88733233657644,-87.76580082218528,Train Station
638,West Garfield Park,41.87702000000007,-87.73073999999997,Jerk Taco Man,41.87670635395752,-87.72567213274861,Caribbean Restaurant
639,West Garfield Park,41.87702000000007,-87.73073999999997,Uncle Remus Bar BQ Chicken·Fish,41.880706996873215,-87.73212647599941,Fried Chicken Joint
640,West Garfield Park,41.87702000000007,-87.73073999999997,Taste Buds,41.88053942249032,-87.72917352510075,Fast Food Restaurant
641,West Garfield Park,41.87702000000007,-87.73073999999997,Family Dollar,41.880314,-87.732461,Discount Store
642,West Garfield Park,41.87702000000007,-87.73073999999997,Save-A-Lot,41.87461896522029,-87.72589787521521,Grocery Store
643,West Garfield Park,41.87702000000007,-87.73073999999997,Adams  & Kildare,41.87776839745932,-87.72930286008972,Intersection
644,West Garfield Park,41.87702000000007,-87.73073999999997,Foot Locker,41.88036557987627,-87.72779613733292,Shoe Store
645,West Garfield Park,41.87702000000007,-87.73073999999997,BP,41.87450599,-87.73549994,Gas Station
646,West Garfield Park,41.87702000000007,-87.73073999999997,"Personal Liquor, Inc.",41.880319,-87.73215,Liquor Store
647,West Garfield Park,41.87702000000007,-87.73073999999997,Luigi's Pizza,41.88067591677655,-87.73168812095642,Pizza Place
648,West Garfield Park,41.87702000000007,-87.73073999999997,The In And Out,41.88103218686332,-87.73037047219754,Convenience Store
649,West Garfield Park,41.87702000000007,-87.73073999999997,The Hair Lounge,41.878696999999995,-87.725399,Cosmetics Shop
650,East Garfield Park,41.878630000000044,-87.70513999999997,Dollar Tree,41.881244,-87.705256,Discount Store
651,East Garfield Park,41.878630000000044,-87.70513999999997,CVS pharmacy,41.881082405901836,-87.70550270771322,Pharmacy
652,East Garfield Park,41.878630000000044,-87.70513999999997,Family Dollar,41.87542979019229,-87.70563100681571,Discount Store
653,East Garfield Park,41.878630000000044,-87.70513999999997,CVS. 3146 West. Madison,41.880952354276594,-87.70419711884492,Pharmacy
654,East Garfield Park,41.878630000000044,-87.70513999999997,CTA Bus 20,41.88086910478777,-87.70329249510208,Bus Line
655,East Garfield Park,41.878630000000044,-87.70513999999997,Pete's Place Restaurant,41.87568291984023,-87.70598706594252,Diner
656,East Garfield Park,41.878630000000044,-87.70513999999997,Pop-In supermarket,41.875282,-87.705089,Supermarket
657,East Garfield Park,41.878630000000044,-87.70513999999997,J&J Fish and Chicken,41.875282,-87.705089,Southern / Soul Food Restaurant
658,East Garfield Park,41.878630000000044,-87.70513999999997,Rothschild liquors,41.881368266177105,-87.70176710470955,Liquor Store
659,Near West Side,41.87301000000008,-87.67612999999994,Chipotle Mexican Grill,41.8723681,-87.6772381,Mexican Restaurant
660,Near West Side,41.87301000000008,-87.67612999999994,Starbucks,41.872647,-87.676775,Coffee Shop
661,Near West Side,41.87301000000008,-87.67612999999994,UIC Sport & Fitness Center West,41.87054579523076,-87.67528739742433,College Gym
662,Near West Side,41.87301000000008,-87.67612999999994,Starbucks,41.870734000000006,-87.674479,Coffee Shop
663,Near West Side,41.87301000000008,-87.67612999999994,SUBWAY,41.871284158267976,-87.6740211441183,Sandwich Place
664,Near West Side,41.87301000000008,-87.67612999999994,CTA - Illinois Medical District,41.87554012252186,-87.67331906584889,Train Station
665,Near West Side,41.87301000000008,-87.67612999999994,Livingston Park,41.87217874426866,-87.68110540195663,Baseball Field
666,North Lawndale,41.90902849956655,-87.71922407690974,La Encantada Mexican Restaurant,41.910031024542604,-87.7134670550912,Mexican Restaurant
667,North Lawndale,41.90902849956655,-87.71922407690974,North Pulaski Fresh Market,41.910202000000005,-87.723555,Grocery Store
668,North Lawndale,41.90902849956655,-87.71922407690974,Speedway,41.910338919526,-87.71624338442561,Gas Station
669,North Lawndale,41.90902849956655,-87.71922407690974,Park No. 514,41.90756309854826,-87.71838426589964,Park
670,North Lawndale,41.90902849956655,-87.71922407690974,Ponce Place,41.91011192832426,-87.71714508690907,Latin American Restaurant
671,North Lawndale,41.90902849956655,-87.71922407690974,Young Camelot,41.912637,-87.720028,Music Venue
672,North Lawndale,41.90902849956655,-87.71922407690974,Simons Park,41.91130112634234,-87.71507525203522,Park
673,South Lawndale,41.84797631588549,-87.71732929013754,Moreno's Liquors,41.84442547883001,-87.71822029163916,Liquor Store
674,South Lawndale,41.84797631588549,-87.71732929013754,Restaurante Nuevo Leon,41.844395566490924,-87.71706265821346,Mexican Restaurant
675,South Lawndale,41.84797631588549,-87.71732929013754,Birrieria Patiños Ocotlan,41.844101354775496,-87.72033777429532,Mexican Restaurant
676,South Lawndale,41.84797631588549,-87.71732929013754,Redbox,41.84892419659091,-87.71991929622664,Video Store
677,South Lawndale,41.84797631588549,-87.71732929013754,Taqueria Los Barrilitos,41.846359,-87.71325999999999,Mexican Restaurant
678,South Lawndale,41.84797631588549,-87.71732929013754,AT&T,41.84411950803264,-87.71856397390366,Mobile Phone Shop
679,South Lawndale,41.84797631588549,-87.71732929013754,Shedd Park,41.849903876918454,-87.7169680595398,Park
680,South Lawndale,41.84797631588549,-87.71732929013754,Pizza Nova - W 26th St,41.84437288671635,-87.71764405484252,Pizza Place
681,South Lawndale,41.84797631588549,-87.71732929013754,Bombon,41.844484,-87.71933,Bakery
682,South Lawndale,41.84797631588549,-87.71732929013754,Don Pepe,41.84440840481913,-87.71556112288837,Mexican Restaurant
683,South Lawndale,41.84797631588549,-87.71732929013754,La Chiquita Supermarket,41.84452816411808,-87.71473850680911,Supermarket
684,South Lawndale,41.84797631588549,-87.71732929013754,Dennis Carry Outs,41.844468,-87.720031,Fast Food Restaurant
685,South Lawndale,41.84797631588549,-87.71732929013754,Las 3 Campanitas,41.844468,-87.720031,Dessert Shop
686,South Lawndale,41.84797631588549,-87.71732929013754,Panaderia Coral,41.8442899054324,-87.7198182837009,Bakery
687,South Lawndale,41.84797631588549,-87.71732929013754,Gordillas,41.844120000000004,-87.719316,Mexican Restaurant
688,South Lawndale,41.84797631588549,-87.71732929013754,My Favorite Grill 2,41.851434000000005,-87.720637,Food
689,South Lawndale,41.84797631588549,-87.71732929013754,Zemsky's,41.844440212167356,-87.71398322629057,Clothing Store
690,Lower West Side,41.85224000000005,-87.67114999999995,Churro Factory,41.851654,-87.673546,Dessert Shop
691,Lower West Side,41.85224000000005,-87.67114999999995,Cermak Produce,41.85209154948948,-87.6692095381788,Grocery Store
692,Lower West Side,41.85224000000005,-87.67114999999995,Bob’s Pizza,41.854061,-87.668475,Pizza Place
693,Lower West Side,41.85224000000005,-87.67114999999995,National Museum of Mexican Art,41.856038040550246,-87.6728401511436,Museum
694,Lower West Side,41.85224000000005,-87.67114999999995,ALDI,41.851574091046004,-87.67015980323777,Supermarket
695,Lower West Side,41.85224000000005,-87.67114999999995,'L' Cafecito Jumping Bean,41.85472628907706,-87.67597945940587,Coffee Shop
696,Lower West Side,41.85224000000005,-87.67114999999995,Gino's East,41.853977,-87.66835,Pizza Place
697,Lower West Side,41.85224000000005,-87.67114999999995,The Barrel,41.85442763405305,-87.67590041419979,Whisky Bar
698,Lower West Side,41.85224000000005,-87.67114999999995,Caminos de Michoacan,41.85491207152256,-87.6684787462575,Bar
699,Lower West Side,41.85224000000005,-87.67114999999995,Manjares Restaurant,41.85144498508381,-87.66630930542414,Mexican Restaurant
700,Lower West Side,41.85224000000005,-87.67114999999995,Walgreens,41.85194376620454,-87.67437189817429,Pharmacy
701,Lower West Side,41.85224000000005,-87.67114999999995,Chayote Mexican Grill,41.854726241398645,-87.67598692528803,Mexican Restaurant
702,Lower West Side,41.85224000000005,-87.67114999999995,La Baguette Panderia,41.853818,-87.665653,Bakery
703,Lower West Side,41.85224000000005,-87.67114999999995,SUBWAY,41.85181190699509,-87.67536668472144,Sandwich Place
704,Lower West Side,41.85224000000005,-87.67114999999995,Redbox,41.852202,-87.674133,Video Store
705,Lower West Side,41.85224000000005,-87.67114999999995,Los Alamos,41.85261537672431,-87.67579443982305,Mexican Restaurant
706,Lower West Side,41.85224000000005,-87.67114999999995,El Popocatepetl Tortilleria,41.85411742579009,-87.6731227108761,Food
707,Lower West Side,41.85224000000005,-87.67114999999995,Golden Country,41.84907551818955,-87.67375723307455,Food & Drink Shop
708,Lower West Side,41.85224000000005,-87.67114999999995,Verde Wellness & Massage,41.853421999999995,-87.66639,Massage Studio
709,Lower West Side,41.85224000000005,-87.67114999999995,Pilsen Auto Glass,41.8535159,-87.6664107,Automotive Shop
710,Lower West Side,41.85224000000005,-87.67114999999995,Plaza de los Heroes,41.8523,-87.6656,Plaza
711,Loop,41.87834000000004,-87.61996999999997,Grant Park,41.8766257847394,-87.61926269478862,Park
712,Loop,41.87834000000004,-87.61996999999997,Grant Park - Butler Field,41.879600304910824,-87.61960448141531,Park
713,Loop,41.87834000000004,-87.61996999999997,Petrillo Music Shell,41.87924006714505,-87.61967679212778,Music Venue
714,Loop,41.87834000000004,-87.61996999999997,Clarence Buckingham Memorial Fountain,41.87593901708365,-87.61932969966523,Fountain
715,Loop,41.87834000000004,-87.61996999999997,The Art Institute of Chicago,41.87968946580023,-87.62325843965061,Art Museum
716,Loop,41.87834000000004,-87.61996999999997,Art Institute of Chicago Museum Shop,41.88065377033261,-87.62222687680085,Gift Shop
717,Loop,41.87834000000004,-87.61996999999997,The South Garden,41.87862583230066,-87.62420653764168,Garden
718,Loop,41.87834000000004,-87.61996999999997,Symphony Center (Chicago Symphony Orchestra),41.87927535633318,-87.62468041570357,Concert Hall
719,Loop,41.87834000000004,-87.61996999999997,Lurie Garden,41.88149449437012,-87.62178339402973,Garden
720,Loop,41.87834000000004,-87.61996999999997,Chicago Architecture Foundation,41.878556492385385,-87.62455021572826,Museum
721,Loop,41.87834000000004,-87.61996999999997,Osaka Sushi Express & Fresh Fruit Smoothies,41.876968875443474,-87.62453389220651,Sushi Restaurant
